+-------+----+------+------+------+----+----+-----+-----+------+------+----+------+------+----+------+------+------+-------+-------+--------------+
| Tick  | M1 | MREQ | IORQ | RFSH | RD | WR | INT | NMI | IFF1 | AB   | DB | PC   | SP   | IR | AF   | BC   | HL   | Io    | Mem   | Asm          |
| 831/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 831/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 832/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 832/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 833/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 833/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 834/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
|                                                                                                                                                 | <- set z80_wait| 834/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 835/1 |    |      |      | RFSH |    |    |     |     | IFF1 | 0064 | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 835/0 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0064 | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 836/1 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0064 | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 836/0 |    |      |      | RFSH |    |    |     |     | IFF1 | 0064 | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 837/1 |    |      |      |      |    |    |     |     | IFF1 | 0015 | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 837/0 |    | MREQ |      |      | RD |    |     |     | IFF1 | 0015 | 0E | 0016 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 838/1 |    | MREQ |      |      | RD |    |     |     | IFF1 | 0015 | 1C | 0016 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 838/0 |    | MREQ |      |      | RD |    |     |     | IFF1 | 0015 | 1C | 0016 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 839/1 |    | MREQ |      |      | RD |    |     |     | IFF1 | 0015 | 1C | 0016 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 839/0 |    |      |      |      |    |    |     |     | IFF1 | 0015 | 1C | 0016 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 840/1 | M1 |      |      |      |    |    |     |     | IFF1 | 0016 | 1C | 0016 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 840/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0016 | 1C | 0017 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 841/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0016 | ED | 0017 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 841/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0016 | ED | 0017 | 0000 | 00 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 842/1 |    |      |      | RFSH |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
|                                                                                                                                                 | <- set z80_busrq| 842/0 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 843/1 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 843/0 |    |      |      | RFSH |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 844/1 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 844/0 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 845/1 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 845/0 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 846/1 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 846/0 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 847/1 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 847/0 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 848/1 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
|                                                                                                                                                 | <- set z80_busrq| 848/0 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 849/1 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 849/0 |    |      |      |      |    |    |     |     | IFF1 | 0065 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 850/1 | M1 |      |      |      |    |    |     |     | IFF1 | 0017 | ED | 0017 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 850/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0017 | ED | 0018 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 851/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0017 | 40 | 0018 | 0000 | ED | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 851/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0017 | 40 | 0018 | 0000 | 00 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 852/1 |    |      |      | RFSH |    |    |     |     | IFF1 | 0066 | 40 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 852/0 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0066 | 40 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 853/1 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0066 | 40 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 853/0 |    |      |      | RFSH |    |    |     |     | IFF1 | 0066 | 40 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 854/1 |    |      |      |      |    |    |     |     | IFF1 | 781C | 40 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 854/0 |    |      |      |      |    |    |     |     | IFF1 | 781C | 40 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 855/1 |    |      | IORQ |      | RD |    |     |     | IFF1 | 781C | 78 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 855/0 |    |      | IORQ |      | RD |    |     |     | IFF1 | 781C | 78 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 856/1 |    |      | IORQ |      | RD |    |     |     | IFF1 | 781C | 78 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 856/0 |    |      | IORQ |      | RD |    |     |     | IFF1 | 781C | 78 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 857/1 |    |      | IORQ |      | RD |    |     |     | IFF1 | 781C | 78 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 857/0 |    |      |      |      |    |    |     |     | IFF1 | 781C | 78 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | IN B,(C)     |
| 858/1 | M1 |      |      |      |    |    |     |     | IFF1 | 0018 | 78 | 0018 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 858/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0018 | 78 | 0019 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 859/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0018 | 0E | 0019 | 0000 | 40 | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 859/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0018 | 0E | 0019 | 0000 | 00 | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 860/1 |    |      |      | RFSH |    |    |     |     | IFF1 | 0067 | 0E | 0019 | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 860/0 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0067 | 0E | 0019 | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 861/1 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0067 | 0E | 0019 | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 861/0 |    |      |      | RFSH |    |    |     |     | IFF1 | 0067 | 0E | 0019 | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 862/1 |    |      |      |      |    |    |     |     | IFF1 | 0019 | 0E | 0019 | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 862/0 |    | MREQ |      |      | RD |    |     |     | IFF1 | 0019 | 0E | 001A | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 863/1 |    | MREQ |      |      | RD |    |     |     | IFF1 | 0019 | 1E | 001A | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 863/0 |    | MREQ |      |      | RD |    |     |     | IFF1 | 0019 | 1E | 001A | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 864/1 |    | MREQ |      |      | RD |    |     |     | IFF1 | 0019 | 1E | 001A | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 864/0 |    |      |      |      |    |    |     |     | IFF1 | 0019 | 1E | 001A | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | LD C,1Eh     |
| 865/1 | M1 |      |      |      |    |    |     |     | IFF1 | 001A | 1E | 001A | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 865/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001A | 1E | 001B | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 866/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001A | ED | 001B | 0000 | 0E | 002C | 781C | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 866/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001A | ED | 001B | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 867/1 |    |      |      | RFSH |    |    |     |     | IFF1 | 0068 | ED | 001B | 0000 | ED | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 867/0 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0068 | ED | 001B | 0000 | ED | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 868/1 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0068 | ED | 001B | 0000 | ED | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 868/0 |    |      |      | RFSH |    |    |     |     | IFF1 | 0068 | ED | 001B | 0000 | ED | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 869/1 | M1 |      |      |      |    |    |     |     | IFF1 | 001B | ED | 001B | 0000 | ED | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 869/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001B | ED | 001C | 0000 | ED | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 870/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001B | 41 | 001C | 0000 | ED | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 870/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001B | 41 | 001C | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 871/1 |    |      |      | RFSH |    |    |     |     | IFF1 | 0069 | 41 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 871/0 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0069 | 41 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 872/1 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 0069 | 41 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 872/0 |    |      |      | RFSH |    |    |     |     | IFF1 | 0069 | 41 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 873/1 |    |      |      |      |    |    |     |     | IFF1 | 781E | 41 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 873/0 |    |      |      |      |    |    |     |     | IFF1 | 781E | 78 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 874/1 |    |      | IORQ |      |    | WR |     |     | IFF1 | 781E | 78 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 874/0 |    |      | IORQ |      |    | WR |     |     | IFF1 | 781E | 78 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 875/1 |    |      | IORQ |      |    | WR |     |     | IFF1 | 781E | 78 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 875/0 |    |      | IORQ |      |    | WR |     |     | IFF1 | 781E | 78 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 876/1 |    |      | IORQ |      |    | WR |     |     | IFF1 | 781E | 78 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 876/0 |    |      |      |      |    |    |     |     | IFF1 | 781E | 78 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | OUT (C),B    |
| 877/1 | M1 |      |      |      |    |    |     |     | IFF1 | 001C | 41 | 001C | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 877/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001C | 41 | 001D | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 878/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001C | 18 | 001D | 0000 | 41 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 878/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 001C | 18 | 001D | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 879/1 |    |      |      | RFSH |    |    |     |     | IFF1 | 006A | 18 | 001D | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 879/0 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 006A | 18 | 001D | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 880/1 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 006A | 18 | 001D | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 880/0 |    |      |      | RFSH |    |    |     |     | IFF1 | 006A | 18 | 001D | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 881/1 |    |      |      |      |    |    |     |     | IFF1 | 001D | 18 | 001D | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 881/0 |    | MREQ |      |      | RD |    |     |     | IFF1 | 001D | 18 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 882/1 |    | MREQ |      |      | RD |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 882/0 |    | MREQ |      |      | RD |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 883/1 |    | MREQ |      |      | RD |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 883/0 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 884/1 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 884/0 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 885/1 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 885/0 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 886/1 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 886/0 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 887/1 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 887/0 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 888/1 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 888/0 |    |      |      |      |    |    |     |     | IFF1 | 001D | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | JR 0014h     |
| 889/1 | M1 |      |      |      |    |    |     |     | IFF1 | 0014 | F6 | 001E | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 889/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | F6 | 0015 | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 890/1 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 18 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 890/0 | M1 | MREQ |      |      | RD |    |     |     | IFF1 | 0014 | 0E | 0015 | 0000 | 00 | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 891/1 |    |      |      | RFSH |    |    |     |     | IFF1 | 006B | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
|                                                                                                                                                 | <- set z80_reset| 891/0 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 006B | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 892/1 |    | MREQ |      | RFSH |    |    |     |     | IFF1 | 006B | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 892/0 |    |      |      | RFSH |    |    |     |     |      | 006B | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 893/1 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0015 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 893/0 |    | MREQ |      |      | RD |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 894/1 |    |      |      |      | RD |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 894/0 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 895/1 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 895/0 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 896/1 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 896/0 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 897/1 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
|                                                                                                                                                 | <- set z80_reset| 897/0 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 898/1 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
| 898/0 |    |      |      |      |    |    |     |     |      | 0015 | 0E | 0000 | 0000 | 0E | 002C | 781E | 0081 | 78 78 | 02 02 | LD C,1Ch     |
